corpus,feature,family,pre_mean_abstract,post_mean_abstract,slope_change_per_year_abstract,slope_change_per_year_ci_low_abstract,slope_change_per_year_ci_high_abstract,standardized_slope_change_per_year_abstract,standardized_slope_change_per_year_ci_low_abstract,standardized_slope_change_per_year_ci_high_abstract,slope_change_q_abstract,pre_mean_title,post_mean_title,slope_change_per_year_title,slope_change_per_year_ci_low_title,slope_change_per_year_ci_high_title,standardized_slope_change_per_year_title,standardized_slope_change_per_year_ci_low_title,standardized_slope_change_per_year_ci_high_title,slope_change_q_title,standardized_slope_difference,complete_standardized_pair,same_direction,is_dependency_or_syntax
arxiv_ai,summary_markers_total_per_1k_words,discourse_marker_totals,0.2382442763154576,0.3672251226387955,0.0272658329164039,0.0154284741217608,0.039103191711047,0.5328891778536639,0.3015373458602573,0.7642410098470704,1.057234083223986e-05,0.0093479954235487,0.0102488220743374,-0.0010949395009411,-0.0041080878752876,0.0019182088734053,-0.027755480723017,-0.1041353917115956,0.0486244302655614,0.7938614417009467,-0.5606446585766809,True,False,False
arxiv_ai,emphasis_marker_importantly_per_1k_words,emphasis_markers,0.0597099130039156,0.0525160941341573,-0.0067448134317352,-0.0095748471095133,-0.0039147797539571,-0.2911211147603288,-0.4132716482662023,-0.1689705812544554,1.4967597856205009e-05,0.0,0.0,0.0,0.0,0.0,,,,1.0,,False,,False
arxiv_ai,emphasis_marker_crucially_per_1k_words,emphasis_markers,0.0168721954888117,0.0333524975013444,0.0212362362167117,0.0114895627737951,0.0309829096596282,1.9052034755334863,1.030783172009012,2.779623779057961,4.8762079423445975e-05,0.0,0.0,0.0,0.0,0.0,,,,1.0,,False,,False
arxiv_ai,summary_marker_collectively_per_1k_words,summary_markers,0.0135855713320623,0.019113889681264,0.0027200094902867,0.0014243420219127,0.0040156769586607,0.3017732639602453,0.1580245739889061,0.4455219539315843,9.694168685816948e-05,0.0038417210910487,0.0018025445635101,0.0029912857523949,0.0010368066787274,0.0049457648260625,0.0798859249311141,0.0276891836356934,0.1320826662265349,0.0067553557208364,-0.2218873390291312,True,True,False
arxiv_ai,word_finding_per_1k_words,marker_words,0.1719159081752013,0.5903462984017888,0.1072161170757096,0.0562764521794082,0.158155781972011,1.8399269854817568,0.9657555770178646,2.7140983939456484,0.0001110547970992,0.0537078794865429,0.0448658737547597,0.0014018930388094,-0.0053735715698495,0.0081773576474684,0.016956463874508,-0.0649955236803346,0.0989084514293506,0.9134425016547618,-1.8229705216072487,True,True,False
arxiv_ai,contrast_marker_nonetheless_per_1k_words,contrast_markers,0.0141489811260515,0.0212903551861439,-0.0086321421867426,-0.0130378233537399,-0.0042264610197453,-0.8592906958268581,-1.297856321100571,-0.4207250705531455,0.0001536247625885,0.0,0.0,0.0,0.0,0.0,,,,1.0,,False,,False
arxiv_ai,causal_marker_consequently_per_1k_words,causal_markers,0.0540679089778219,0.0745111967635408,-0.0131906175340902,-0.0204671811267809,-0.0059140539413996,-0.6648334713037067,-1.0315868109398516,-0.2980801316675617,0.0004760855748615,0.0,0.0,0.0,0.0,0.0,,,,1.0,,False,,False
arxiv_ai,coordination_per_sentence_std,syntax,0.7635958371906618,0.7930941177511632,0.0136524009053546,0.0058746179144584,0.0214301838962508,0.8292322167391409,0.3568180036224421,1.30164642985584,0.000726061495376,0.0023380422800814,0.0040613354923794,0.0003032195231861,5.003516723394774e-05,0.0005564038791384,0.215716306344723,0.0355959977432585,0.3958366149461875,0.0378157838781602,-0.6135159103944179,True,True,True
arxiv_ai,contrast_marker_conversely_per_1k_words,contrast_markers,0.0080924175385079,0.0183057817906878,0.002543729861773,0.0010097049513413,0.0040777547722046,0.3439323190471646,0.1365200647627673,0.5513445733315618,0.0011537073680202,0.0,0.0,0.0,0.0,0.0,,,,1.0,,False,,False
arxiv_ai,dependency_length_std,syntax,0.6454351212248455,0.6593878674171214,0.0108583145613236,0.0043136076444955,0.0174030214781517,1.0655658029366402,0.4233099683474469,1.7078216375258333,0.0012740356676415,0.0042916639821529,0.0077853746234265,0.0003108991589036,-3.396140442411442e-05,0.0006557597222313,0.1428897537844146,-0.0156087161298455,0.3013882236986747,0.1287187837899448,-0.9226760491522256,True,True,True
arxiv_ai,summary_marker_in_summary_per_1k_words,summary_markers,0.0052417493106524,0.0090019506012387,-0.0015569191052512,-0.0024740733109225,-0.0006397648995799,-0.2489599181222511,-0.3956179141473999,-0.1023019220971023,0.0014620223001853,0.0,0.0021867375887925,0.0008367034817652,-0.0004404529017488,0.0021138598652792,,,,0.331871284884799,,False,,False
arxiv_ai,semicolon_per_1k_words,punctuation,0.6585694212462138,0.6582726529911391,0.1611223209216286,0.0545592859306822,0.2676853559125751,1.622265469288777,0.5493319925390763,2.695198946038478,0.0030416025517308,0.0345994925851874,0.0178711962734304,0.0014415438569659,-0.0032669995100825,0.0061500872240144,0.0203183147280357,-0.0460478007251948,0.0866844301812664,0.5484637827593988,-1.6019471545607413,True,True,False
arxiv_ai,sequential_marker_further_per_1k_words,sequential_markers,0.1672724613099353,0.2147024424367648,-0.0358663720066015,-0.0579562996975828,-0.0137764443156201,-1.0951632045374555,-1.76966900606104,-0.4206574030138712,0.0036520105112375,0.011249892358013,0.0040324873436163,-0.0022396181607119,-0.0049942949370636,0.0005150586156396,-0.0559658374027826,-0.1248024789638179,0.0128708041582526,0.555210172501317,1.039197367134673,True,True,False
arxiv_ai,emphasis_marker_remarkably_per_1k_words,emphasis_markers,0.0254400940994058,0.0353146649877868,-0.0047399466936562,-0.0080645362072227,-0.0014153571800897,-0.340079063151413,-0.5786098653331936,-0.1015482609696324,0.0086655153921049,0.0,0.0002970652331486,0.0002583775213439,-0.0002377410861229,0.0007544961288108,,,,0.7684158336438538,,False,,False
arxiv_ai,sequential_marker_furthermore_per_1k_words,sequential_markers,0.3437027454909906,0.4728035178172226,-0.0555635020048905,-0.0946692491025358,-0.0164577549072453,-0.8663534926238794,-1.4760954879489592,-0.2566114972987994,0.0089248350136865,0.0,0.0,0.0,0.0,0.0,,,,1.0,,False,,False
arxiv_ai,sequential_markers_total_per_1k_words,discourse_marker_totals,1.055286137461064,1.5134494417945992,-0.2539775514371225,-0.4391609776587538,-0.0687941252154911,-1.8383244006386843,-3.178707474224534,-0.4979413270528344,0.0089818401933068,0.011249892358013,0.0040324873436163,-0.0022396181607119,-0.0049942949370636,0.0005150586156396,-0.0559658374027826,-0.1248024789638179,0.0128708041582526,0.2776050862506585,1.7823585632359018,True,True,False
arxiv_ai,summary_marker_overall_per_1k_words,summary_markers,0.192758011574924,0.2790414498103248,0.0206943395583346,0.005329164457951,0.0360595146587182,0.4439897556984145,0.11433534368626,0.7736441677105688,0.0103695374356262,0.0053112703349179,0.0062595399220346,-0.0049290934756267,-0.0072598615386756,-0.0025983254125778,-0.3611422015687706,-0.53191167749733,-0.1903727256402112,0.0001699101665223,-0.8051319572671851,True,False,False
arxiv_ai,causal_marker_thereby_per_1k_words,causal_markers,0.0849652356626757,0.2345919242547812,0.0332059955958957,0.0024179361998612,0.0639940549919302,1.3007354037322876,0.0947146791621635,2.506756128302412,0.0345213880664662,0.0002380442286176,0.0,-5.295784459248144e-05,-0.000204448670829,9.853298164413472e-05,-0.022825002916681,-0.0881180407528942,0.0424680349195321,0.6165437017507771,-1.3235604066489686,True,False,False
arxiv_ai,phrase_deep_dive_per_1k_words,phrases,0.0005174904240247,0.0009155182686575,-0.0005994566309658,-0.0010294096051388,-0.0001695036567928,-0.5174311051396533,-0.888552269027615,-0.1463099412516914,0.0439714866279779,0.0024533098907299,0.011996963054445,-0.002065954033288,-0.0051416805088417,0.0010097724422656,-0.2264387205089622,-0.5635534658217882,0.1106760248038636,0.6579929666942423,0.2909923846306911,True,True,False
arxiv_ai,avg_words_per_sentence,syntax,24.226804695008315,24.190543717958807,0.2037984247421118,0.0014188548457141,0.4061779946385094,0.7884682182893819,0.0054893552471131,1.5714470813316506,0.0484111681083972,9.36960101022804,10.595856132568288,0.0831620815142863,0.0437821828450678,0.1225419801835049,0.1807208415233965,0.0951437576286809,0.266297925418112,0.0001743288943487,-0.6077473767659853,True,True,True
arxiv_ai,certainty_ratio,other,0.0023981790721052,0.0036646226108363,0.0002443138715126,-1.7810513092978445e-05,0.0005064382561183,1.102803190166177,-0.080394496373956,2.28600087670631,0.0677261951786438,0.0002005189783656,0.0006399173995035,-4.3215684704298405e-05,-0.0001598671548508,7.343578544221771e-05,-0.2598080273499757,-0.9611040626578804,0.4414880079579291,0.6000079216220682,-1.3626112175161527,True,False,False
arxiv_ai,verb_garner_per_1k_words,verbs,0.0045736019755386,0.0239798652039956,-0.006824004991788,-0.0127747594554415,-0.0008732505281344,-1.2568889885393912,-2.352937096339502,-0.1608408807392805,0.0738008096764291,0.0,0.0,0.0,0.0,0.0,,,,1.0,,False,,False
arxiv_ai,word_realm_per_1k_words,marker_words,0.0086014724438219,0.0286504270370012,-0.0146940567849784,-0.0280455592799711,-0.0013425542899858,-1.903451080559038,-3.6329892348664816,-0.173912926251594,0.0743973434970371,0.0023927339888183,0.0070400141764069,-0.0015294987357097,-0.0045226349253225,0.0014636374539031,-0.1812394939434767,-0.5359141828752204,0.1734351949882668,0.6331084088863349,1.7222115866155612,True,True,False
arxiv_ai,verb_delve_per_1k_words,verbs,0.0025703380424831,0.0353222904989371,-0.019254926367636,-0.037436294306804,-0.001073558428468,-5.5170553459850655,-10.726507268621706,-0.3076034233484255,0.0853170786329753,0.0172788143133642,0.0126996705828374,-0.0050503361859577,-0.0108414549317582,0.0007407825598428,-0.1078747671217194,-0.231572589024044,0.0158230547806051,0.2621958043493871,5.409180578863346,True,True,False
arxiv_ai,emphasis_markers_total_per_1k_words,discourse_marker_totals,0.3029989403046177,0.6915114136553488,0.0802448363907176,-0.0118826652235465,0.1723723380049818,1.548487333762784,-0.2293001944749903,3.3262748620005587,0.0877852711225352,0.0003110613412965,0.0002970652331486,-0.000152766795727,-0.0009320674756188,0.0006265338841647,-0.0503873045361793,-0.3074252328115934,0.2066506237392347,0.8760192302928351,-1.5988746382989634,True,False,False
arxiv_ai,verb_showcase_per_1k_words,verbs,0.0334396894830001,0.1194252951762929,-0.0384787965344957,-0.0771360700177268,0.0001784769487354,-1.957511869175531,-3.924103303643875,0.009079565292813,0.09191320347472,0.0009740730747675,0.0021115222354672,-0.0015644087027066,-0.0028527173999884,-0.0002761000054248,-0.3186073881553564,-0.5809842647788507,-0.0562305115318621,0.0778959822046058,1.6389044810201747,True,True,False
arxiv_ai,sequential_marker_subsequently_per_1k_words,sequential_markers,0.0423551810685339,0.0817156994125235,-0.0144201942670662,-0.0310136708771727,0.0021732823430403,-0.969383930608986,-2.084864712689041,0.1460968514710691,0.1106411649529254,0.0,0.0,0.0,0.0,0.0,,,,1.0,,False,,False
arxiv_ai,emphasis_marker_particularly_per_1k_words,emphasis_markers,0.1616042828086985,0.420743533058896,0.0632092920270024,-0.011400858981592,0.1378194430355969,1.6165928327515533,-0.291579708074875,3.524765373577982,0.1210171941921542,0.0003110613412965,0.0,-0.000411144317071,-0.0010138000496925,0.0001915114155504,-0.135608355297243,-0.3343832120031858,0.0631665014086996,0.7684158336438538,-1.7522011880487962,True,False,False
arxiv_ai,word_particularly_per_1k_words,marker_words,0.1616042828086985,0.420743533058896,0.0632092920270024,-0.011400858981592,0.1378194430355969,1.6165928327515533,-0.291579708074875,3.524765373577982,0.1936275107074467,0.0003110613412965,0.0,-0.000411144317071,-0.0010138000496925,0.0001915114155504,-0.135608355297243,-0.3343832120031858,0.0631665014086996,0.434814557075076,-1.7522011880487962,True,False,False
arxiv_ai,sequential_marker_additionally_per_1k_words,sequential_markers,0.1559343095089866,0.4003773137778344,-0.066284959696065,-0.1679065791948854,0.0353366598027553,-1.60131822585737,-4.056302768214482,0.8536663164997421,0.2010895500844788,0.0,0.0,0.0,0.0,0.0,,,,1.0,,False,,False
arxiv_ai,word_within_per_1k_words,marker_words,0.4116008190598471,0.7268093255415965,0.0588980179848128,-0.0168452738101619,0.1346413097797876,0.8924993611978674,-0.2552614948545371,2.040260217250272,0.218544874607187,0.0905937721091468,0.0860828076492759,0.0055910535757724,-0.0080590743663923,0.0192411815179372,0.0309961324301962,-0.0446785445605364,0.1066708094209288,0.7235731130184385,-0.8615032287676713,True,True,False
arxiv_ai,word_additionally_per_1k_words,marker_words,0.1559343095089866,0.4003773137778344,-0.066284959696065,-0.1679065791948854,0.0353366598027553,-1.60131822585737,-4.056302768214482,0.8536663164997421,0.3016343251267182,0.0,0.0,0.0,0.0,0.0,,,,1.0,,False,,False
arxiv_ai,adjective_crucial_per_1k_words,adjectives,0.1727394017384508,0.3979860757489808,-0.0667745736729532,-0.1501182530583953,0.0165691057124887,-1.2975614975775227,-2.917093356615032,0.3219703614599863,0.3883743290530342,0.0036620273815925,0.0059751395821165,-0.0028402869415663,-0.0049004991077175,-0.000780074775415,-0.1498572781612779,-0.2585567842343947,-0.0411577720881611,0.0413380124390577,1.1477042194162448,True,True,False
arxiv_ai,adjective_potential_per_1k_words,adjectives,0.3992593103578712,0.8864779841852386,-0.1156500065071548,-0.2651472346446799,0.0338472216303702,-1.3869177363865095,-3.179743897894131,0.4059084251211118,0.3883743290530342,0.1340036071012405,0.2729684477005375,-0.0361301667903028,-0.0681404221074844,-0.0041199114731212,-0.2670176434913968,-0.5035873496862171,-0.0304479372965765,0.0538968949430321,1.1199000928951128,True,True,False
arxiv_ai,marker_verbs_total_per_1k_words,verbs,0.553288822758911,2.348680734784906,0.2350968460250092,-0.2130861929800437,0.6832798850300622,1.747387315303205,-1.5837903271572171,5.078564957763627,0.3923421038468975,0.6722088387312081,2.6893295445043544,0.1700332131897612,-0.3244512144690241,0.6645176408485467,0.4856292141160122,-0.9266600645000674,1.897918492732092,1.0,-1.2617581011871928,True,True,False
arxiv_ai,verb_underscore_per_1k_words,verbs,0.0040782445009675,0.140688614450601,0.0235885116181738,-0.021497910173799,0.0686749334101467,4.252396750617382,-3.875515541120203,12.380309042354966,0.3923421038468975,0.0,0.0,0.0,0.0,0.0,,,,1.0,,False,,False
arxiv_ai,marker_adjectives_total_per_1k_words,adjectives,0.7290160689971646,1.9206388743276768,-0.2139155609003482,-0.5830218258112534,0.1551907040105568,-1.3040991179954189,-3.5542914485156385,0.9460932125248012,0.4985534435718359,0.2970239842030091,0.8722288859699597,-0.0797457369830379,-0.2182732685171166,0.0587817945510407,-0.4107274277674482,-1.124208283980092,0.3027534284451956,0.3198915790301603,0.8933716902279707,True,True,False
arxiv_ai,adjective_intricate_per_1k_words,adjectives,0.0100589878576158,0.0644975372297433,-0.0107659669008725,-0.0338587417487229,0.0123268079469777,-1.2582590949300814,-3.95719865577206,1.4406804659118977,0.4985534435718359,0.001016307019992,0.0022395380995046,-0.0005751161987391,-0.001589739536274,0.0004395071387956,-0.0864825918048194,-0.2390556824742123,0.0660904988645734,0.3198915790301603,1.171776503125262,True,True,False
